Future Close (AAPL),Year,Month,Day,Open (AAPL),High (AAPL),Low (AAPL),Close (AAPL),Volume (AAPL),Open  (VGT),High (VGT),Low (VGT),Close (VGT),Volume (VGT),Open (IYW),High (IYW),Low (IYW),Close (IYW),Volume (IYW),Open (SPY),High (SPY),Low (SPY),Close (SPY),Volume (SPY),Open (AMZN),High (AMZN),Low (AMZN),Close (AMZN),Volume (AMZN),Open (MSFT),High (MSFT),Low (MSFT),Close (MSFT),Volume (MSFT),Open (GOOGL),High (GOOGL),Low (GOOGL),Close (GOOGL),Volume (GOOGL),Open (ADI),High (ADI),Low (ADI),Close (ADI),Volume (ADI),Open (QCOM),High (QCOM),Low (QCOM),Close (QCOM),Volume (TXN),Open (TXN),High (TXN),Low (TXN),Close (TXN),Volume (TXN)
16.219,2009,5,15,15.641,15.961,15.576,15.676,102253291,16.219,36.695,36.085,36.291,158864,37.566,38.087,37.464,37.603,321825,77.856,78.404,76.794,77.281,311655099,74.47,76.21,73.42,73.6,8008514,16.829,17.192,16.756,16.956,73023415,195.55,197.06,194.54,195,6017400,16.691,16.691,15.873,16.137,12985381,34.112,34.799,33.986,34.424,17709005,14.782,15.012,14.59,14.869,24303034
16.322,2009,5,18,15.858,16.226,15.57,16.219,127559713,16.322,37.235,36.384,37.235,204856,37.828,38.592,37.734,38.592,306974,78.011,79.572,77.159,79.475,278038706,73.85,75.96,73.1,75.95,6828812,17.049,17.273,16.973,17.273,54859756,197.36,198.66,192.7,198.42,6703400,16.285,16.592,16.176,16.502,9091692,34.729,35.661,34.603,35.503,18926272,14.996,15.122,14.774,15.095,14539094
16.118,2009,5,19,16.243,16.559,16.103,16.322,103622672,16.118,37.862,37.012,37.469,123854,38.525,39.309,38.351,38.898,476358,79.432,80.121,79.109,79.38,236582559,75.43,78.96,75.12,77.87,8028819,17.148,17.391,16.98,17.032,61185467,198.05,200.82,196.5,199.44,5675000,16.525,17.239,16.36,17.062,9003154,35.169,36.151,34.874,35.796,17209599,15.004,15.443,14.853,15.248,17755202
15.903,2009,5,20,16.363,16.547,16.045,16.118,108188460,15.903,38.03,37.142,37.218,148632,39.038,39.479,38.515,38.611,356266,80.104,80.844,78.762,78.851,327846637,78.39,81.11,77.42,77.97,7350938,17.032,17.353,16.956,17.091,56570807,201.04,202.84,197.5,198.59,4568000,19.427,20.165,19.32,19.735,33398692,35.948,36.522,35.341,35.99,16677917,15.635,15.937,15.449,15.518,24989927
15.687,2009,5,21,16.006,16.235,15.739,15.903,113614655,15.687,37.123,36.281,36.703,241535,38.361,38.489,37.641,38.06,580989,77.935,78.229,76.888,77.716,297290065,76.75,77.97,75.4,75.96,5640225,16.872,16.964,16.362,16.621,69439689,198.15,201.42,196.92,198.25,5439600,19.559,19.726,19.071,19.542,11500945,35.466,35.99,34.654,35.246,19650947,15.35,15.467,14.782,15.146,17533064
16.748,2009,5,22,15.89,15.903,15.594,15.687,83099873,16.748,36.946,36.262,36.533,123987,38.173,38.351,37.556,37.799,357591,77.935,78.404,77.254,77.55,191481652,75.93,77.04,75.02,75.64,3483911,16.721,16.915,16.328,16.562,44501834,198.33,199.32,196,196.75,3437200,19.66,19.735,19.239,19.559,6748560,35.246,35.584,34.832,34.924,13577666,15.18,15.82,15.146,15.602,21074706
17.037,2009,5,26,15.987,16.755,15.952,16.748,176495854,17.037,37.777,36.214,37.715,109188,37.632,39.226,37.575,39.191,700389,76.977,79.764,76.942,79.539,271267504,75.08,78.48,74.55,78.39,6697205,16.354,17.148,16.31,17.058,53650353,195.98,202.5,195,202.18,6209000,19.487,19.793,19.371,19.621,8397825,34.45,36.825,34.416,36.6,23895550,15.475,16.024,15.366,16.024,23391741
17.297,2009,5,27,16.875,17.285,16.763,17.037,180237132,17.297,38.266,37.387,37.432,239059,39.125,39.766,38.853,38.898,684451,79.659,79.93,77.996,78.118,282740756,78.5,79.5,76.75,77.1,5565585,16.98,17.273,16.829,16.882,51148811,202.82,205.93,202.4,202.78,6068600,19.568,20.308,19.427,19.851,10129168,36.522,36.928,35.675,35.872,25052345,15.433,16.448,15.433,16.007,20658639
17.391,2009,5,28,17.097,17.34,16.909,17.297,135575655,17.391,37.997,37.067,37.92,133869,39.264,39.526,38.582,39.469,419215,78.806,79.572,77.621,79.208,331849114,77.72,79.1,75.88,77.65,4943046,17.041,17.3,16.813,17.148,54229085,204.34,205.81,202.3,205.2,5337600,19.925,20.057,19.388,20.024,7765865,36.151,36.522,35.314,36.31,16426323,16.057,16.277,15.677,16.25,16036028
17.848,2009,5,29,17.342,17.403,17.142,17.391,127185699,17.848,38.219,37.649,38.219,249327,39.526,39.814,39.171,39.814,418675,79.641,81.629,78.998,80.61,296891813,77.69,78.01,76.4,77.99,5071226,17.192,17.558,17.023,17.518,54963107,206.06,208.62,205.35,208.62,5296400,20.024,20.283,19.586,20.24,9416368,36.608,36.905,35.872,36.852,18692457,16.277,16.429,15.913,16.36,20884374
17.866,2009,6,1,17.462,17.926,17.417,17.848,125687897,17.866,39.765,38.726,39.614,238574,40.319,41.343,40.232,41.185,886418,81.601,82.908,81.393,82.559,317100790,78.22,84.8,77.49,83.05,10786032,17.646,18.029,17.495,17.944,68331595,209.36,214.8,209.26,213.28,6644800,20.596,20.996,20.547,20.754,7540227,37.154,37.832,36.7,37.536,20592580,16.457,17.33,16.448,17.171,25676961
18.051,2009,6,2,17.8,18.104,17.715,17.866,126436357,18.051,39.94,39.221,39.399,247837,40.99,41.547,40.707,40.98,685565,82.238,83.083,76.253,82.63,265018367,82.42,85.45,82.1,84.93,9396330,17.961,18.432,17.781,17.944,58344276,213.12,214.98,211.7,214.2,5247200,20.704,20.704,20.092,20.299,5864016,37.172,37.622,36.843,37.125,16150293,17.001,17.295,16.757,16.943,19114353
18.407,2009,6,3,17.938,18.074,17.81,18.051,156896778,18.407,39.305,38.735,39.183,131052,40.896,40.896,40.232,40.755,255148,81.925,82.003,80.81,81.585,270217728,83.13,85.71,83.13,85.68,7601560,17.869,18.247,17.853,18.224,66570409,213,216.23,212,215.82,7065600,20.006,20.199,19.726,20.189,5718203,36.861,37.125,36.226,36.843,27194152,16.572,16.926,16.504,16.909,18715810
18.526,2009,6,4,17.94,18.464,17.932,18.407,152417259,18.526,39.839,39.268,39.812,130917,40.878,41.372,40.86,41.297,613771,81.888,82.475,81.279,82.351,241174249,85.36,86.4,84.57,85.52,5465207,18.255,18.366,18.097,18.306,50476940,217.65,220.62,217.25,220.14,7276200,20.207,20.621,19.883,20.364,5518992,36.905,38.415,36.905,38.289,24322397,16.958,17.204,16.654,16.935,19149908
18.421,2009,6,5,18.635,18.748,18.341,18.526,176213719,18.421,40.26,39.735,40.017,130715,41.707,41.847,41.223,41.491,925081,83.186,83.344,81.716,82.369,326296676,86.4,87.95,85.3,87.56,8263086,18.366,18.708,18.29,18.565,70276805,222.54,223.67,219.73,222.16,7361600,20.612,20.63,19.976,20.257,4096602,38.484,38.627,37.942,38.385,19165882,17.044,17.231,16.487,16.598,25044313
18.28,2009,6,8,18.428,18.471,17.858,18.421,259379840,18.28,40.092,39.203,39.856,131054,41.28,41.679,40.707,41.429,409218,81.751,82.849,81.052,82.028,273846432,86.6,87.18,85.11,86.36,5600459,18.397,18.716,18.137,18.491,58420529,219.75,220.46,217.06,219.38,6197400,20.174,20.432,19.883,20.257,3736303,37.874,38.643,37.536,38.357,15255074,16.632,16.859,16.384,16.671,16632765
17.958,2009,6,9,18.416,18.512,17.997,18.28,188369794,17.958,40.503,39.931,40.278,133546,41.679,42.118,41.491,41.866,396144,82.493,82.884,81.907,82.448,258419189,87,87.67,86.17,87.08,4473639,18.491,18.716,18.349,18.518,57055642,219.29,220.25,215.88,217.81,6509800,20.682,21.601,20.547,21.334,10687905,38.806,39.158,38.152,38.917,17613707,17.846,17.937,17.357,17.729,54403197
17.922,2009,6,10,18.182,18.228,17.709,17.958,191809218,17.922,40.859,39.717,40.213,127587,42.156,42.166,41.194,41.547,454057,83.178,83.186,81.185,82.238,339890542,87.62,88.56,84.83,86.59,6073466,18.565,18.969,18.548,18.91,72973317,218.12,218.94,213.34,216.3,6717800,21.434,21.434,20.935,21.318,7120803,39.058,39.286,38.385,38.948,16151341,17.819,17.879,17.286,17.676,25491921
17.54,2009,6,11,17.882,18.128,17.742,17.922,146172301,17.54,40.795,40.205,40.429,73666,41.792,42.406,41.792,41.978,422261,82.392,83.727,82.376,82.602,316145051,86.4,87.49,85.05,85.69,5009514,18.945,19.505,18.928,19.144,77659369,215.88,216.86,214.18,214.5,5730400,21.36,21.509,21.219,21.343,6902821,38.187,39.278,37.986,38.873,29945113,17.634,17.963,17.456,17.577,21016385
17.428,2009,6,12,17.783,17.814,17.423,17.54,156683309,17.428,40.325,39.785,40.325,75713,41.745,41.93,41.343,41.912,206962,82.238,82.884,81.888,82.83,211639864,85.01,85.2,82.01,84.08,6222654,19.203,19.607,19.07,19.564,60731492,213.43,213.85,210.6,212.42,5836800,21.369,21.411,20.897,21.06,5730461,38.991,39.222,38.114,38.931,16442444,17.517,17.549,17.035,17.533,18641859
17.459,2009,6,15,17.414,17.535,17.273,17.428,150459127,17.459,40.036,39.332,39.65,112475,41.547,41.669,40.896,41.26,218189,81.852,81.907,80.495,80.931,257345888,82.6,83.3,81,83.18,5401483,19.482,19.74,19.305,19.64,82350871,210.75,210.75,207,208.38,7473800,20.83,20.978,20.24,20.73,5697030,38.264,38.339,36.97,37.461,23327046,17.456,17.903,17.33,17.819,26641734
17.363,2009,6,16,17.496,17.73,17.43,17.459,142500382,17.363,39.979,39.174,39.174,134371,41.51,41.615,40.803,40.86,538971,81.217,81.27,79.78,79.833,260937146,83.78,83.95,81.28,82.15,5465715,19.714,20.218,19.658,19.663,125541861,209.66,210.54,207.71,208,6099400,20.787,20.838,20.042,20.24,5558709,37.265,37.629,36.733,36.733,21138536,17.937,17.937,17.43,17.482,22502461
17.4,2009,6,17,17.507,17.604,17.226,17.363,159098967,17.4,39.755,38.977,39.427,121813,40.813,41.429,40.552,41.1,551240,79.797,80.434,79.127,79.757,256490603,82.5,84.3,80.64,82.65,7783976,19.757,19.976,19.428,19.858,103058916,208.1,209.86,205.78,207.58,6980200,20.274,20.704,20.015,20.432,5577750,37.604,38.339,37.191,38.121,31995413,17.829,18.318,17.568,18.054,37709335
17.865,2009,6,18,17.417,17.673,17.364,17.4,118664677,17.865,39.512,39.164,39.305,131982,41.156,41.26,40.803,40.878,304132,79.879,80.73,79.494,80.34,243037017,82.81,82.95,81,81.6,5451059,19.792,19.865,19.538,19.705,70149253,207.84,209.34,206.5,207.03,6170400,20.414,20.539,20.101,20.24,3605159,38.104,38.604,37.487,38.281,22320289,18.047,18.152,17.777,17.99,24486431
17.592,2009,6,19,17.681,17.868,17.531,17.865,200782896,17.592,39.922,39.483,39.699,118678,41.297,41.606,41.165,41.372,378355,80.652,80.757,79.73,80.182,247548795,82.35,83.46,81.5,82.96,5437669,20.177,20.41,19.917,20.185,137657948,209.1,210.23,207.29,210.04,8518200,20.165,20.523,20.157,20.347,3617989,38.449,38.891,38.17,38.891,26418369,18.175,18.334,17.855,18.268,23530816
17.16,2009,6,22,18.007,18.128,17.457,17.592,176560169,17.16,39.492,38.555,38.555,105739,41.12,41.194,40.178,40.354,401093,79.398,79.441,77.751,77.778,289169024,82.43,82.43,78.56,79.15,9743809,20.05,20.084,19.497,19.522,84996402,208.48,208.74,200.94,203.68,8248800,20.257,20.498,19.586,19.612,5007778,38.305,38.678,37.419,37.536,23512577,18.071,18.428,17.583,17.686,20590759
17.443,2009,6,23,17.461,17.538,17.017,17.16,196616724,17.443,38.763,38.248,38.555,204877,40.382,40.4,39.832,40.131,441778,77.945,78.299,77.402,77.838,216158786,79.07,79.1,76.25,77.68,7415351,19.598,19.839,19.464,19.572,67671097,203.32,204.5,201.28,202.84,5799200,19.612,19.818,19.263,19.354,5646987,37.554,37.859,36.622,37.613,25201303,17.541,17.752,17.295,17.382,38473693
17.911,2009,6,24,17.346,17.611,17.268,17.443,135042807,17.911,39.419,38.846,39.11,263242,40.486,41.1,40.448,40.672,448599,78.545,79.346,78.055,78.508,242867767,78.02,80.53,77.8,79.27,6081398,19.64,19.917,19.589,19.681,64721162,204.37,206.12,203.28,204.64,4915600,19.478,19.901,19.402,19.675,5515987,37.825,38.398,37.419,38.273,23328088,17.517,17.954,17.456,17.693,23308174
18.241,2009,6,25,17.391,17.951,17.317,17.911,164035027,18.241,39.822,38.745,39.822,98843,40.552,41.567,40.392,41.51,309042,78.118,80.294,78.03,80.218,320732913,79.1,82.23,79.03,82.2,7359678,19.649,20.059,19.455,19.951,68833667,203.5,207.95,203.26,207.88,6089000,20.199,20.572,19.859,20.556,9009839,38.152,39.481,38.011,39.177,22224549,17.676,18.08,17.616,18.008,18593335
18.179,2009,6,26,17.897,18.384,17.897,18.241,122261905,18.179,39.94,39.522,39.875,86666,41.372,41.661,41.251,41.447,380415,79.947,80.356,79.511,80.008,192362180,81.96,84.14,81.13,83.88,8774289,19.767,19.865,19.555,19.58,77868800,206.84,214.12,206.56,212.66,6513400,20.49,20.855,20.316,20.547,4826270,38.972,39.508,38.713,39.049,21756543,17.838,18.35,17.829,18.089,17462860
18.24,2009,6,29,18.37,18.435,18.126,18.179,158245731,18.24,40.278,39.726,40.064,80134,41.661,41.939,41.419,41.726,285217,80.241,80.862,79.797,80.757,193397871,84.09,84.2,82.41,83.03,6270014,19.792,20.151,19.749,20.009,74941265,213,213.9,211.12,212.07,4338600,20.621,20.821,20.381,20.464,3768714,38.83,39.261,38.385,38.964,14870826,18.022,18.259,17.887,17.963,20804081
18.292,2009,6,30,18.271,18.414,18.157,18.24,121020836,18.292,40.335,39.604,39.866,67072,41.93,42.044,41.223,41.491,515994,80.775,81.071,79.511,80.104,262738396,83.72,84.92,82.47,83.66,7984747,20.109,20.327,19.817,19.933,79218122,212,213.6,209.11,210.8,5187800,20.472,20.787,20.231,20.547,4674701,38.891,38.891,38.053,38.214,19640726,17.99,18.327,17.035,17.963,19180490
17.93,2009,7,1,18.379,18.526,18.251,18.292,115459047,17.93,40.579,40.092,40.129,255845,41.661,42.239,41.661,41.773,499484,80.443,81.217,80.331,80.434,198632092,84.42,84.5,81.37,81.6,6980857,20.185,20.377,20.093,20.158,65440906,212.1,213.2,209.08,209.5,4621600,20.63,21.023,20.539,20.612,3331701,38.415,38.542,37.976,38.18,15006125,18.022,18.47,18.022,18.214,15674347
17.749,2009,7,2,18.1,18.292,17.902,17.93,103058843,17.749,39.708,39.12,39.239,88457,41.391,41.401,40.746,40.886,373491,79.389,80.459,78.197,78.239,243708270,81.37,81.37,78.51,79.32,7218455,19.933,20.158,19.464,19.598,77980380,207.7,207.7,203.4,204.24,5035200,20.325,20.539,20.108,20.481,4495386,37.927,38.162,37.385,37.774,14973762,17.99,18.152,17.895,17.963,13509590
17.342,2009,7,6,17.761,17.8,17.447,17.749,138825367,17.342,39.164,38.573,39.007,81865,40.663,40.813,40.187,40.624,180589,77.482,78.345,77.236,78.229,200306284,78.5,78.89,76.54,78.1,7367777,19.438,19.522,19.179,19.455,58369216,203.25,205.32,200.83,204.8,4525200,20.372,20.472,19.684,19.969,4235180,37.31,38.332,37.097,38.214,19612150,17.912,18.182,17.702,18.047,14563136
17.573,2009,7,7,17.732,17.889,17.313,17.342,128453557,17.573,39.052,38.007,38.039,87939,40.597,40.663,39.526,39.591,354524,78.153,78.247,76.662,76.714,226196702,78.38,78.69,75.41,75.63,6491424,19.331,19.404,18.835,18.893,62980050,204.12,204.6,197.99,198.32,6518600,19.943,20.299,19.718,19.735,4851037,38.114,38.323,36.794,36.928,22945524,17.954,18.327,17.424,17.517,17491850
17.461,2009,7,8,17.406,17.677,17.213,17.573,160314544,17.461,38.181,37.497,38.049,171004,39.655,39.805,39.038,39.626,447184,77.177,77.36,75.791,76.662,284734604,76.55,77.93,75.7,77.36,8540312,18.675,19.028,18.45,18.918,87065245,200,203,199.03,201.24,6882400,19.802,19.961,19.247,19.453,5123756,36.7,37.125,36.405,36.818,19512193,17.509,17.568,16.958,17.223,24658610
17.737,2009,7,9,17.649,17.671,17.407,17.461,95613983,17.737,38.453,38.107,38.191,99171,39.766,40.093,39.712,39.805,283883,77.195,77.446,76.583,76.812,187998550,78.25,78.54,76.82,78.1,6359453,18.986,19.127,18.759,18.818,56003921,203.06,207.22,202.9,205.2,6551200,19.511,20.092,19.436,19.925,5062378,36.861,36.996,36.353,36.405,18542200,17.278,17.592,17.196,17.239,21823798
18.228,2009,7,10,17.468,17.797,17.456,17.737,123875873,18.228,38.565,38.022,38.397,51910,39.607,40.232,39.591,40.057,165838,76.4,77.089,76.098,76.627,199182141,77.52,78.82,76.17,77.63,5976011,18.608,18.901,18.574,18.777,51550380,204.79,208.68,204.35,207.2,5853200,19.809,20.066,19.338,19.859,5604769,36.389,36.861,36.184,36.724,12228936,17.196,17.541,17.153,17.246,16351968
18.219,2009,7,13,17.869,18.228,17.615,18.228,134454415,18.219,39.183,37.911,39.11,110143,40.029,40.87,39.573,40.841,333825,76.933,78.554,76.308,78.491,249566613,78.01,81.65,78.01,81.47,8033264,18.777,19.529,18.565,19.482,80556390,208.08,212.26,207.59,212.15,8091400,19.867,20.15,19.418,20.125,4194570,36.961,37.468,36.074,37.461,18515072,17.348,17.626,17.02,17.583,18179285
18.81,2009,7,14,18.193,18.336,18.081,18.219,96688569,18.81,39.361,38.949,39.287,76544,40.755,41.072,40.579,40.999,363842,78.737,79.007,78.171,78.936,208405545,81.39,82.42,80.42,81.95,4543597,19.446,19.473,19.171,19.379,54097063,211.86,213.36,210.44,212.34,5791600,19.961,20.157,19.833,20.049,5490600,37.265,37.901,37.154,37.747,13447129,17.676,17.855,17.517,17.794,14899649
18.89,2009,7,15,18.552,18.826,18.481,18.81,134892203,18.89,40.99,40.102,40.99,198762,41.968,42.752,41.847,42.724,759950,79.981,81.461,78.998,81.244,253543383,83.02,84.64,82.78,84.55,6323538,19.858,20.226,19.757,20.226,80125936,214.83,219.34,214.24,219.08,7554000,20.355,20.863,20.333,20.682,5825564,38.053,39.018,37.832,38.938,23297377,18.232,18.503,18.142,18.462,17922756
19.433,2009,7,16,18.681,18.955,18.642,18.89,109475298,19.433,41.747,40.728,41.674,136907,42.555,43.518,42.463,43.461,808536,81.017,82.334,80.862,82.019,265362822,84.43,86.24,83.72,86.11,5351505,20.059,20.495,20.009,20.495,76960643,218.34,222.88,217.05,221.3,13109000,20.447,21.119,20.407,21.005,5399574,38.83,39.599,38.686,39.499,20641474,18.259,18.935,18.259,18.84,24530051
19.584,2009,7,17,19.103,19.466,19.037,19.433,167694654,19.584,42.029,41.486,42.011,135791,43.461,43.862,43.264,43.853,1260455,81.943,82.17,81.488,82.003,159053516,85.93,86.5,85.2,85.85,5051499,20.503,20.503,20.21,20.368,63011118,216.5,217.74,213.35,215.12,13708200,21.06,21.293,20.847,21.235,4500509,39.625,40.25,39.101,40.072,27381821,18.918,19.447,18.639,19.404,27098041
19.402,2009,7,20,19.611,19.855,19.323,19.584,204041432,19.402,42.488,42.057,42.441,217336,44.132,44.356,43.862,44.263,948366,82.483,83.013,82.054,82.875,188459838,86.26,88.88,86.26,88.23,6039239,20.453,20.57,20.251,20.57,56926665,214.94,216.42,213.12,215.08,6307000,21.402,21.56,21.162,21.411,5783047,40.148,40.148,39.222,39.759,21730626,19.557,19.93,19.372,19.913,41640818
20.072,2009,7,21,19.648,19.648,19.176,19.402,237744145,20.072,42.733,42.075,42.638,273857,44.478,44.523,43.872,44.504,1006646,83.519,83.545,82.255,83.257,249916528,88.61,89.01,87.4,89.01,7699088,20.714,20.822,20.437,20.822,62005198,215.47,215.95,212.86,213.95,5936400,21.343,21.474,20.812,21.293,4745451,39.759,40.58,39.194,40.563,25586025,19.533,19.633,18.984,19.455,38751239
20.211,2009,7,22,20.171,20.328,19.991,20.072,243625531,20.211,43.031,42.498,42.891,151708,44.423,44.962,44.413,44.786,618055,82.726,83.744,82.666,83.24,225063930,88.54,89.23,87.78,88.79,5260905,20.687,20.882,20.554,20.797,78907514,214,215.1,211.75,213.84,5173400,21.154,22.257,21.145,22.14,9147544,40.385,41.19,40.117,40.96,30101169,19.473,19.819,19.296,19.659,17974524
20.489,2009,7,23,20.042,20.29,19.92,20.211,146542134,20.489,43.894,42.808,43.678,286164,44.711,45.793,44.616,45.568,667151,83.294,85.444,83.222,85.078,297068681,89.89,94.4,89.59,93.87,18741541,20.906,21.568,20.829,21.434,124872978,214.34,220.6,212.75,218.67,6956400,22.17,22.895,21.975,22.71,6973872,39.14,40.117,38.891,40.072,48140761,19.651,20.18,19.391,20.088,21802319
20.503,2009,7,24,20.098,20.489,20.041,20.489,122251087,20.503,43.509,42.751,43.499,167020,44.868,45.299,44.497,45.279,670453,84.677,85.495,84.232,85.426,176778478,87.74,88.9,85.5,86.49,19213472,19.775,20.033,19.127,19.663,256547426,217.9,225.24,217.5,223.36,7253800,22.429,22.694,22.17,22.694,4020210,39.82,40.242,39.445,40.03,16070613,19.843,20.349,19.715,20.317,17883673
20.489,2009,7,27,20.489,20.603,20.14,20.503,120531469,20.489,43.526,42.927,43.398,221663,45.232,45.309,44.663,45.128,581624,85.268,85.722,84.798,85.68,182812221,86.15,86.49,83.56,84.24,11246967,19.663,19.663,19.203,19.379,96428228,223.02,223.38,218.8,222.4,5008800,22.678,22.86,22.362,22.819,3650797,39.736,40.03,39.026,39.296,17862703,20.308,20.383,19.962,20.249,18838687
20.493,2009,7,28,20.358,20.503,20.182,20.489,101259881,20.493,43.593,42.843,43.509,193781,44.786,45.365,44.579,45.27,542205,85.078,85.695,84.557,85.277,214294593,83.84,85.64,82.6,84.98,8762791,19.286,19.749,19.203,19.681,83764540,220.5,221.4,218.05,219.92,5065000,22.678,23.084,22.513,22.843,3707577,39.187,39.33,38.847,39.194,17812356,20.131,20.445,19.954,20.398,19829426
20.849,2009,7,29,20.35,20.55,20.265,20.493,106532023,20.849,43.398,43.004,43.37,160835,45.111,45.176,44.663,45.138,545789,84.887,85.454,84.485,85.069,223148939,84.47,85.5,83.52,84.34,6497066,19.899,20.05,19.572,19.96,87755604,218.62,218.9,215.94,218.12,3974000,22.655,22.819,22.472,22.801,3368605,38.9,39.313,38.721,39.101,13106921,20.198,20.435,19.922,20.359,28944675
20.924,2009,7,30,20.708,21.092,20.682,20.849,130613874,20.924,44.304,43.583,43.63,246866,45.642,46.091,45.289,45.328,708537,86.096,86.969,85.897,85.956,258935646,85.64,87.25,85.17,86.09,7235143,20.294,20.486,19.882,19.968,80756527,221.3,225.74,221.3,222.82,6397200,23.028,23.391,22.647,22.78,6058400,39.481,40.117,39.213,39.33,17746932,20.56,20.933,20.324,20.367,25357430
21.314,2009,7,31,20.874,21.13,20.861,20.924,117828265,21.314,43.912,43.489,43.555,191297,45.25,45.68,45.195,45.242,582361,85.938,86.654,85.704,86.08,238024068,85.77,86.75,84.62,85.76,5886844,19.917,20.185,19.705,19.722,64701715,224.99,226.35,221.22,221.52,5720800,22.826,23.06,22.596,22.694,3743035,39.119,39.609,38.924,39.067,15889721,20.34,20.628,20.19,20.283,17664569
21.201,2009,8,3,21.148,21.339,21.114,21.314,109642291,21.201,44.165,43.706,44.146,333347,45.68,45.958,45.418,45.958,975477,86.987,87.579,86.515,87.5,201772434,87.15,88.2,86.56,87.44,6647366,19.951,20.009,19.705,19.983,55862404,224.37,226.95,223.82,226.1,5180600,22.797,23.077,22.67,22.887,4077261,39.431,39.87,39.149,39.712,14016002,20.51,20.569,20.232,20.55,16864289
21.144,2009,8,4,21.134,21.204,21.03,21.201,110197725,21.144,44.193,43.826,44.136,165542,45.68,45.878,45.502,45.764,638890,87.106,87.846,86.924,87.726,202848795,87.44,87.48,84.93,85.8,6159861,19.817,19.951,19.731,19.933,58588201,224.68,227,224.22,226.86,4779600,22.968,23.116,22.678,23.052,3489574,39.471,39.609,38.856,39.149,15577517,20.527,20.862,20.359,20.747,15619808
