Future Close (AAPL),Year,Month,Day,Open (AAPL),High (AAPL),Low (AAPL),Close (AAPL),Volume (AAPL)
69.188,2013,11,04,68.616,69.371,68.313,69.361,66254698
68.991,2013,11,05,69.07,69.644,68.869,69.188,71969237
67.876,2013,11,06,69.42,69.514,68.635,68.991,60179071
68.945,2013,11,07,68.816,69.296,67.863,67.876,70759975
68.744,2013,11,08,68.154,69.02,67.889,68.945,75200409
68.876,2013,11,11,68.873,69.096,68.13,68.744,61238751
68.954,2013,11,12,68.562,69.39,68.475,68.876,55096757
69.954,2013,11,13,68.625,69.167,68.469,68.954,53108867
69.532,2013,11,14,69.243,70.1,69.12,69.954,76137223
68.691,2013,11,15,69.743,70.074,69.466,69.532,85689577
68.812,2013,11,18,69.532,69.825,68.635,68.691,65960448
68.212,2013,11,19,68.741,69.319,68.602,68.812,56325427
69.021,2013,11,20,68.768,68.927,68.121,68.212,52299532
68.848,2013,11,21,68.552,69.031,68.033,69.021,70627891
69.366,2013,11,22,68.808,69.156,68.677,68.848,60271546
70.645,2013,11,25,69.005,69.65,69.002,69.366,61838610
72.311,2013,11,26,69.41,71.01,69.401,70.645,108093005
73.65,2013,11,27,71.032,72.316,70.645,72.311,97875204
73.008,2013,11,29,72.774,73.948,72.554,73.65,85784777
75.006,2013,12,02,73.904,74.742,72.954,73.008,127378358
74.832,2013,12,03,73.945,75.012,73.861,75.006,121442841
75.216,2013,12,04,74.899,75.386,74.278,74.832,101776136
74.173,2013,12,05,75.845,76.175,75.016,75.216,120550905
75.019,2013,12,06,74.937,75.063,74.113,74.173,92774029
74.904,2013,12,09,74.289,75.439,74.289,75.019,86349511
74.349,2013,12,10,74.644,75.213,74.328,74.904,74866930
74.24,2013,12,11,75.097,75.622,74.129,74.349,96933561
73.433,2013,12,12,74.463,74.877,74.174,74.24,70680718
73.837,2013,12,13,74.547,74.552,73.33,73.433,89649953
73.506,2013,12,16,73.51,74.518,73.509,73.837,76133485
72.948,2013,12,17,73.614,74.096,73.293,73.506,61879032
72.111,2013,12,18,72.804,73.037,71.362,72.948,152480161
72.715,2013,12,19,72.759,72.844,72.014,72.111,86456519
75.505,2013,12,20,72.238,73.056,72.159,72.715,117510402
75.187,2013,12,23,75.23,75.588,74.534,75.505,135046926
74.685,2013,12,24,75.48,75.741,74.968,75.187,45181907
74.182,2013,12,26,75.242,75.428,74.618,74.685,54960420
73.445,2013,12,27,74.675,74.753,74.104,74.182,60845998
74.303,2013,12,30,73.832,74.182,73.152,73.445,68315985
73.259,2013,12,31,73.398,74.338,73.374,74.303,60185593
71.649,2014,01,02,73.596,73.776,73.112,73.259,63381747
72.041,2014,01,03,73.224,73.334,71.579,71.649,105949677
71.526,2014,01,06,71.181,72.421,70.671,72.041,111371946
71.979,2014,01,07,72.092,72.311,71.247,71.526,85837203
71.059,2014,01,08,71.363,72.257,71.347,71.979,69742195
70.584,2014,01,09,72.421,72.429,70.905,71.059,75296626
70.953,2014,01,10,71.496,71.626,70.343,70.584,82293116
72.366,2014,01,13,70.186,71.852,70.182,70.953,102208792
73.819,2014,01,14,71.284,72.411,71.21,72.366,90221824
73.408,2014,01,15,73.31,74.196,73.063,73.819,106000094
71.609,2014,01,16,73.494,73.753,73.066,73.408,61901334
72.723,2014,01,17,73.041,73.119,71.506,71.609,116852625
73.044,2014,01,21,71.639,72.854,71.577,72.723,88608305
73.663,2014,01,22,72.964,73.809,72.554,73.044,102612534
72.324,2014,01,23,72.837,73.705,72.157,73.663,108796944
72.911,2014,01,24,73.374,73.588,72.151,72.324,116677005
67.084,2014,01,27,72.907,73.48,72.283,72.911,153946079
66.323,2014,01,28,67.38,68.212,66.494,67.084,287513027
66.195,2014,01,29,66.758,67.197,66.038,66.323,135707442
66.301,2014,01,30,66.562,67.084,65.786,66.195,183051179
66.425,2014,01,31,65.593,66.425,65.368,66.301,125399329
67.384,2014,02,03,66.57,67.246,66.129,66.425,108441037
67.889,2014,02,04,66.996,67.476,66.591,67.384,101619608
68.285,2014,02,05,67.088,68.246,67.05,67.889,88655086
69.24,2014,02,06,67.959,68.417,67.66,68.285,69118384
70.481,2014,02,07,69.43,69.674,68.935,69.24,100349532
71.41,2014,02,10,69.021,70.882,69.017,70.481,92647341
71.405,2014,02,11,70.697,71.647,70.551,71.41,75715859
72.539,2014,02,12,71.541,71.89,71.049,71.405,82624900
72.481,2014,02,13,71.238,72.593,71.174,72.539,82460844
72.747,2014,02,14,72.279,72.745,72.11,72.481,73373818
71.599,2014,02,18,72.733,73.44,72.696,72.747,69951104
70.77,2014,02,19,72.58,72.865,71.194,71.599,84194209
69.983,2014,02,20,70.988,71.549,70.482,70.77,82022735
70.289,2014,02,21,70.962,71.225,69.896,69.983,74764289
69.559,2014,02,24,69.701,70.606,69.608,70.289,77490655
68.931,2014,02,25,70.539,70.56,69.417,69.559,62349200
70.305,2014,02,26,69.87,69.951,68.699,68.931,74079480
70.115,2014,02,27,68.902,70.452,68.755,70.305,80967174
70.318,2014,02,28,70.493,70.981,69.567,70.115,99751584
70.781,2014,03,03,69.683,70.703,69.659,70.318,64072608
70.931,2014,03,04,70.75,70.966,70.319,70.781,69522755
70.716,2014,03,05,70.738,71.25,70.5,70.931,53655882
70.674,2014,03,06,70.986,71.207,70.364,70.716,49737443
70.738,2014,03,07,70.84,70.881,70.09,70.674,59366890
71.427,2014,03,10,70.399,71.059,70.397,70.738,47918092
71.495,2014,03,11,71.344,71.781,70.96,71.427,75267090
70.703,2014,03,12,71.216,71.597,70.884,71.495,53819509
69.908,2014,03,13,71.608,71.903,70.504,70.703,69087181
70.183,2014,03,14,70.453,70.735,69.682,69.908,63579800
70.802,2014,03,17,70.249,70.613,70.062,70.183,53487828
70.784,2014,03,18,70.068,70.879,69.976,70.802,56191210
70.442,2014,03,19,70.918,71.446,70.482,70.784,60225016
70.998,2014,03,20,70.617,70.97,70.261,70.442,55860392
71.843,2014,03,21,70.874,71.116,70.128,70.998,100370851
72.612,2014,03,24,71.742,72.016,71.29,71.843,95345170
71.918,2014,03,25,72.149,72.715,71.895,72.612,75668667
71.611,2014,03,26,72.816,73.148,71.797,71.918,80352724
71.531,2014,03,27,71.933,72.149,71.297,71.611,59515262
71.513,2014,03,28,71.723,71.807,71.181,71.531,53761202
72.168,2014,03,31,71.847,72.058,71.406,71.513,45120078
72.29,2014,04,01,71.649,72.196,71.518,72.168,53756949
71.787,2014,04,02,72.266,72.411,71.981,72.29,48236882
70.858,2014,04,03,72.133,72.283,71.634,71.787,43575329
69.746,2014,04,04,71.946,71.946,70.693,70.858,73750958
69.741,2014,04,07,70.385,70.736,69.534,69.746,77608565
70.658,2014,04,08,69.975,70.099,69.113,69.741,65359845
69.747,2014,04,09,69.619,70.68,69.553,70.658,55224337
69.231,2014,04,10,70.707,70.915,69.704,69.747,64210843
69.505,2014,04,11,69.192,69.66,68.902,69.231,72865944
69.011,2014,04,14,69.521,69.572,68.912,69.505,55141578
69.15,2014,04,15,69.319,69.5,68.128,69.011,71395004
69.942,2014,04,16,69.023,69.429,68.503,69.15,57571857
70.773,2014,04,17,69.304,70.318,69.176,69.942,76225876
70.842,2014,04,21,69.995,70.902,69.813,70.773,48937241
69.917,2014,04,22,70.393,70.859,70.151,70.842,54306219
75.648,2014,04,23,70.494,70.767,69.876,69.917,105031141
76.203,2014,04,24,75.707,75.945,74.711,75.648,203605444
79.154,2014,04,25,75.218,76.211,75.141,76.203,104551267
78.921,2014,04,28,76.319,79.376,76.285,79.154,179365028
78.621,2014,04,29,79.108,79.408,78.544,78.921,90348130
78.806,2014,04,30,78.961,79.866,78.583,78.621,122417131
78.952,2014,05,01,78.877,79.252,78.125,78.806,65429177
80.068,2014,05,02,78.942,79.168,78.571,78.952,51295837
79.198,2014,05,05,78.627,80.074,78.609,80.068,76869322
78.921,2014,05,06,80.183,80.532,79.198,79.198,100362399
78.779,2014,05,07,79.306,79.581,78.307,78.921,75755285
78.454,2014,05,08,78.815,79.641,78.566,78.779,61329017
79.429,2014,05,09,78.316,78.545,77.754,78.454,77701371
79.553,2014,05,12,78.713,79.54,78.701,79.429,56840197
79.569,2014,05,13,79.315,79.657,79.141,79.553,42568593
78.891,2014,05,14,79.375,80.041,79.282,79.569,44314309
80.056,2014,05,15,79.68,79.935,78.786,78.891,61473971
81.006,2014,05,16,78.866,80.057,78.434,80.056,73643793
81.02,2014,05,19,80.1,81.371,80.031,81.006,84639303
81.235,2014,05,20,80.996,81.247,80.488,81.02,62516532
81.364,2014,05,21,80.9,81.286,80.665,81.235,52478753
82.283,2014,05,22,81.273,81.709,80.938,81.364,53517596
83.823,2014,05,23,81.361,82.362,81.256,82.283,61841671
83.604,2014,05,27,82.487,83.855,82.483,83.823,92959721
85.13,2014,05,28,83.874,84.387,83.575,83.604,84112408
84.813,2014,05,29,84.121,85.331,84.11,85.13,100301688
84.228,2014,05,30,85.478,86.307,84.26,84.813,150300491
85.417,2014,06,02,84.939,85.054,83.404,84.228,98405789
86.394,2014,06,03,84.202,85.581,84.174,85.417,78047724
86.733,2014,06,04,85.403,86.805,85.227,86.394,89398150
86.494,2014,06,05,86.578,87.002,86.097,86.733,80934610
87.879,2014,06,06,87.075,87.256,86.346,86.494,93342815
88.394,2014,06,09,86.938,88.048,86.051,87.879,80295914
88.03,2014,06,10,88.846,89.147,87.757,88.394,66883772
86.556,2014,06,11,88.282,88.872,87.662,88.03,48658211
85.608,2014,06,12,88.189,88.273,86.19,86.556,58320003
86.473,2014,06,13,86.473,86.697,85.234,85.608,58118984
86.358,2014,06,16,85.824,86.986,85.769,86.473,37895837
86.454,2014,06,17,86.574,86.938,86.096,86.358,31676565
86.151,2014,06,18,86.537,86.556,85.674,86.454,35716386
85.261,2014,06,19,86.556,86.565,85.665,86.151,37860944
85.186,2014,06,20,86.142,86.799,85.251,85.261,107532634
84.671,2014,06,23,85.646,85.928,84.973,85.186,46568517
84.746,2014,06,24,85.113,86.041,84.589,84.671,41613569
85.251,2014,06,25,84.608,85.064,84.08,84.746,39299432
86.266,2014,06,26,84.756,85.392,84.221,85.251,34768469
87.157,2014,06,27,85.177,86.286,85.13,86.266,68252052
87.709,2014,06,30,86.377,87.895,86.368,87.157,52861317
87.671,2014,07,01,87.709,88.225,87.345,87.709,40725631
88.189,2014,07,02,88.03,88.215,87.307,87.671,30350622
90.006,2014,07,03,87.851,88.255,87.41,88.189,24408182
89.427,2014,07,07,88.292,90.026,88.255,90.006,60137317
89.462,2014,07,08,90.29,90.785,88.084,89.427,69499690
89.137,2014,07,09,89.509,89.989,88.872,89.462,38832141
89.304,2014,07,10,87.933,89.615,87.709,89.137,42298257
90.458,2014,07,11,89.436,89.933,88.966,89.304,36251885
89.399,2014,07,14,89.905,90.87,89.707,90.458,45599128
88.891,2014,07,15,90.785,90.832,89.127,89.399,48635107
87.307,2014,07,16,90.936,91.067,88.853,88.891,56993284
88.564,2014,07,17,89.127,89.361,86.818,87.307,61033713
88.103,2014,07,18,87.804,88.853,87.24,88.564,53258066
88.837,2014,07,21,89.089,89.098,87.895,88.103,41588495
91.151,2014,07,22,88.798,88.994,88.273,88.837,58640916
91.002,2014,07,23,89.49,91.798,89.256,91.151,99020557
91.601,2014,07,24,91.011,91.273,90.43,91.002,48739410
92.869,2014,07,25,90.832,91.761,90.636,91.601,46330790
92.267,2014,07,28,91.741,93.074,91.49,92.869,58914302
92.052,2014,07,29,93.159,93.262,92.146,92.267,45964362
89.661,2014,07,30,92.324,92.567,91.601,92.052,35187956
90.158,2014,07,31,91.124,91.395,89.408,89.661,60546841
89.652,2014,08,01,89.004,90.617,88.921,90.158,51711818
89.21,2014,08,04,90.382,90.579,89.256,89.652,42582820
89.059,2014,08,05,89.436,89.734,88.498,89.21,59603481
89.05,2014,08,06,88.862,89.548,88.827,89.059,41075935
89.295,2014,08,07,89.474,90.437,88.693,89.05,49506505
90.474,2014,08,08,88.845,89.373,87.919,89.295,44397365
90.456,2014,08,11,89.797,90.558,89.392,90.474,38777694
91.653,2014,08,12,90.523,91.313,90.116,90.456,35843833
91.898,2014,08,13,90.624,91.653,90.523,91.653,33844029
92.349,2014,08,14,91.735,91.963,91.238,91.898,29809389
93.462,2014,08,15,92.273,92.547,91.294,92.349,51895143
94.762,2014,08,18,92.831,93.659,92.349,93.462,50442748
94.798,2014,08,19,93.698,94.904,93.612,94.762,73588829
94.806,2014,08,20,94.685,95.271,94.209,94.798,55845077
95.492,2014,08,21,94.798,95.128,94.359,94.806,35506462
95.703,2014,08,22,94.529,95.635,94.437,95.492,46837483
95.09,2014,08,25,95.957,96.304,95.453,95.703,42651286
96.266,2014,08,26,95.585,95.664,95.06,95.09,35148584
96.372,2014,08,27,95.203,96.682,94.924,96.266,50529216
96.613,2014,08,28,95.75,96.885,95.721,96.372,72606328
97.357,2014,08,29,96.91,96.998,96.332,96.613,47291611
93.255,2014,09,02,97.144,97.778,96.826,97.357,56799272
92.482,2014,09,03,97.173,97.261,92.914,93.255,132973538
93.284,2014,09,04,93.171,94.341,92.172,92.482,90877484
92.706,2014,09,05,93.122,93.678,92.662,93.284,61989515
92.359,2014,09,08,93.593,93.603,92.418,92.706,49137848
95.184,2014,09,09,93.385,97.153,90.615,92.359,201284504
95.595,2014,09,10,92.378,95.289,92.142,95.184,106928476
95.814,2014,09,11,94.645,95.605,93.897,95.595,66170138
95.788,2014,09,12,95.385,96.323,95.261,95.814,66492385
95.06,2014,09,15,96.91,97.134,95.605,95.788,65021888
95.74,2014,09,16,94.065,95.433,93.207,95.06,70954298
95.938,2014,09,17,95.443,95.947,94.815,95.74,64628387
95.148,2014,09,18,96.13,96.469,95.721,95.938,39549055
95.243,2014,09,19,96.362,96.469,95.08,95.148,75183589
96.75,2014,09,22,95.947,96.276,94.806,95.243,55962429
95.898,2014,09,23,94.825,97.036,94.771,96.75,67229669
92.244,2014,09,24,96.295,96.949,95.375,95.898,63786691
94.967,2014,09,25,94.742,94.933,92.105,92.244,106124440
94.359,2014,09,26,92.869,94.967,92.745,94.967,66137193
94.967,2014,09,29,92.983,94.665,92.963,94.359,52777909
93.482,2014,09,30,95.012,95.703,94.762,94.967,58608757
94.159,2014,10,01,94.815,94.914,93.028,93.482,54606482
93.897,2014,10,02,93.564,94.463,92.408,94.159,50644838
93.897,2014,10,03,93.726,94.454,93.348,93.897,46100381
93.075,2014,10,06,94.209,94.874,93.708,93.897,39284946
95.002,2014,10,07,93.717,94.369,93.057,93.075,44640757
95.203,2014,10,08,93.084,95.289,92.662,95.002,60880729
94.952,2014,10,09,95.703,96.499,94.835,95.203,82050763
94.075,2014,10,10,94.914,96.169,94.539,94.952,70335317
93.075,2014,10,13,95.502,95.928,94.075,94.075,56785539
91.936,2014,10,14,94.626,94.752,92.904,93.075,67552864
90.729,2014,10,15,92.34,93.452,89.71,91.936,107047620
92.057,2014,10,16,90.059,92.105,89.928,90.729,76540345
94.027,2014,10,17,91.898,93.313,91.247,92.057,72278875
96.584,2014,10,20,92.716,94.218,92.576,94.027,82008266
97.085,2014,10,21,97.104,97.104,95.443,96.584,100342644
98.806,2014,10,22,96.94,98.132,96.71,97.085,72394711
99.173,2014,10,23,98.102,99.014,97.67,98.806,75378691
99.074,2014,10,24,99.143,99.423,98.518,99.173,49878793
100.6,2014,10,27,98.826,99.413,98.686,99.074,36271985
101.18,2014,10,28,99.343,100.6,99.303,100.6,50990915
100.82,2014,10,29,100.52,101.21,100.24,101.18,55900054
101.79,2014,10,30,100.8,101.19,99.82,100.82,43133355
103.11,2014,10,31,101.8,101.83,101.05,101.79,47360766
102.35,2014,11,03,102.01,103.96,101.8,103.11,55411077
102.59,2014,11,04,103.07,103.19,101.53,102.35,44070830
102.88,2014,11,05,102.81,103.01,101.92,102.59,39689849
103.18,2014,11,06,102.71,102.97,102.06,102.88,36913586
103.01,2014,11,07,102.93,103.49,102.74,103.18,35579243
103.86,2014,11,10,103.19,103.5,102.85,103.01,28715933
105.3,2014,11,11,102.89,103.91,102.6,103.86,28975210
106.81,2014,11,12,103.55,105.48,103.54,105.3,49565600
108.08,2014,11,13,105.84,107.39,105.65,106.81,62848423
107.91,2014,11,14,107.1,108.09,107.01,108.08,46514993
109.32,2014,11,17,108.17,111.03,107.24,107.91,49355439
108.54,2014,11,18,107.86,109.52,107.82,109.32,46700497
110.1,2014,11,19,109.29,109.57,107.73,108.54,44193084
110.25,2014,11,20,108.78,110.62,108.72,110.1,45810221
112.3,2014,11,21,111.23,111.29,109.83,110.25,60391456
111.32,2014,11,24,110.63,112.44,110.39,112.3,50094566
112.66,2014,11,25,112.73,113.34,111.18,111.32,72696667
112.6,2014,11,26,111.64,112.76,111.53,112.66,43101440
108.94,2014,11,28,112.91,113.02,111.75,112.6,26213573
108.51,2014,12,01,112.47,112.89,105.32,108.94,88523014
109.73,2014,12,02,107.44,109.57,106.74,108.51,62668871
109.34,2014,12,03,109.57,110.14,108.98,109.73,45449566
108.87,2014,12,04,109.58,110.95,109.14,109.34,44522535
106.39,2014,12,05,109.79,109.88,108.52,108.87,40469204
108.02,2014,12,08,108,108.52,105.67,106.39,60872177
105.99,2014,12,09,104.32,108.2,103.52,108.02,63577767
105.67,2014,12,10,108.3,108.72,105.59,105.99,47045201
103.89,2014,12,11,106.27,107.73,105.39,105.67,43789936
102.44,2014,12,12,104.57,105.91,103.74,103.89,59159400
101.05,2014,12,15,104.77,105.65,100.66,102.44,70959092
103.58,2014,12,16,100.68,104.3,100.59,101.05,64100708
106.64,2014,12,17,101.42,103.98,101.12,103.58,56384329
105.82,2014,12,18,105.91,106.64,104.74,106.64,62279357
106.92,2014,12,19,106.27,107.18,105.71,105.82,93393464
106.53,2014,12,22,106.18,107.43,106.01,106.92,47699142
106.04,2014,12,23,107.17,107.27,106.45,106.53,27476050
107.91,2014,12,24,106.57,106.7,106.04,106.04,15296050
107.84,2014,12,26,106.13,108.4,106.04,107.91,35610489
106.51,2014,12,29,107.72,108.64,107.63,107.84,29133164
104.49,2014,12,30,107.57,107.84,106.14,106.51,31555587
103.5,2014,12,31,106.81,107.09,104.34,104.49,43715939
100.58,2015,01,02,105.44,105.49,101.62,103.5,56196458
100.59,2015,01,05,102.51,102.83,99.79,100.58,67880159
102.01,2015,01,06,100.97,101.69,99.044,100.59,69460979
105.93,2015,01,07,101.49,102.42,100.99,102.01,42324520
106.04,2015,01,08,103.4,106.17,102.88,105.93,62679241
103.42,2015,01,09,106.66,107.19,104.34,106.04,56712884
104.35,2015,01,12,106.59,106.62,102.98,103.42,52421263
103.95,2015,01,13,105.48,106.79,103.09,104.35,70853466
101.12,2015,01,14,103.21,104.59,102.7,103.95,51653023
100.32,2015,01,15,104.14,104.2,100.96,101.12,63283616
102.9,2015,01,16,101.33,101.84,99.59,100.32,82925523
103.72,2015,01,20,102.1,102.96,100.8,102.9,86996261
106.39,2015,01,21,103.13,105.12,102.49,103.72,57995531
106.96,2015,01,22,104.4,106.46,103.88,106.39,80829941
107.06,2015,01,23,106.33,107.68,105.58,106.96,53300672
103.31,2015,01,26,107.67,108.26,106.79,107.06,58694780
109.16,2015,01,27,106.41,106.47,103.2,103.31,100510975
112.57,2015,01,28,111.34,111.82,109.16,109.16,155781252
110.91,2015,01,29,110.11,112.84,109.4,112.57,89138209
112.3,2015,01,30,112.08,113.58,110.61,110.91,88431556
112.32,2015,02,02,111.75,112.82,109.88,112.3,66181590
113.17,2015,02,03,112.17,112.75,111.33,112.32,54824287
113.99,2015,02,04,112.17,114.08,111.99,113.17,74030839
113.02,2015,02,05,114.06,114.26,113.31,113.99,44438620
113.77,2015,02,06,114.06,114.28,112.59,113.02,45964935
115.96,2015,02,09,112.68,113.89,112.57,113.77,40895791
118.67,2015,02,10,114.21,116.07,114.2,115.96,65164771
120.19,2015,02,11,116.67,118.71,116.42,118.67,77332011
120.77,2015,02,12,119.8,121.15,119.34,120.19,78330856
121.49,2015,02,13,120.96,120.96,119.42,120.77,56927581
122.31,2015,02,17,121.16,122.47,120.61,121.49,66393629
122.07,2015,02,18,121.3,122.37,121.12,122.31,47218044
123.07,2015,02,19,122.1,122.61,121.97,122.07,39279445
126.4,2015,02,20,122.22,123.07,121.71,123.07,51474822
125.61,2015,02,23,123.59,126.4,123.23,126.4,74617465
122.38,2015,02,24,126.34,126.97,124.65,125.61,72791386
123.93,2015,02,25,125.03,125.07,121.79,122.38,78560740
122.08,2015,02,26,122.38,124.36,120.33,123.93,96020337
122.67,2015,02,27,123.57,124.07,121.88,122.08,65231155
122.94,2015,03,02,122.83,123.82,121.94,122.67,50608817
122.16,2015,03,03,122.55,123.09,121.74,122.94,39791443
120.14,2015,03,04,122.68,123.13,121.96,122.16,33320315
120.32,2015,03,05,122.19,122.35,119.53,120.14,59469141
120.82,2015,03,06,122.02,122.95,119.99,120.32,76646735
118.32,2015,03,09,121.62,123.14,118.85,120.82,93152478
116.16,2015,03,10,120.14,120.9,117.66,118.32,72453061
116.79,2015,03,11,118.53,118.57,116.03,116.16,72539762
117.47,2015,03,12,116.23,118.69,115.58,116.79,50910842
118.74,2015,03,13,118.22,119.17,116.5,117.47,54534273
120.73,2015,03,16,117.73,118.74,116.77,118.74,37748111
122.09,2015,03,17,119.67,121,119.42,120.73,53688174
121.17,2015,03,18,120.69,122.74,120.1,122.09,68680174
119.67,2015,03,19,122.35,122.83,121.07,121.17,48202149
120.89,2015,03,20,121.91,122.02,118.95,119.67,72283235
120.4,2015,03,23,120.8,121.51,120.24,120.89,39679274
117.27,2015,03,24,120.91,121.7,120.28,120.4,34557741
118.07,2015,03,25,120.26,120.52,117.27,117.27,54353186
117.14,2015,03,26,116.66,118.67,116.52,118.07,50057655
120.1,2015,03,27,118.41,118.5,116.81,117.14,41611700
118.24,2015,03,30,117.89,120.13,117.85,120.1,49559739
118.08,2015,03,31,119.83,120.21,118.18,118.24,44289056
119.1,2015,04,01,118.62,118.91,116.99,118.08,42743165
121.02,2015,04,02,118.82,119.33,118.02,119.1,33903042
119.76,2015,04,06,118.28,121.18,118.15,121.02,39136637
119.37,2015,04,07,121.31,121.77,119.73,119.76,36819494
120.28,2015,04,08,119.62,120.13,118.76,119.37,39279005
120.78,2015,04,09,119.62,120.3,118.46,120.28,34132932
120.54,2015,04,10,119.7,120.89,119.04,120.78,42287023
120.03,2015,04,13,121.99,122.19,120.33,120.54,38264547
120.48,2015,04,14,120.69,120.97,119.67,120.03,26857714
119.91,2015,04,15,120.14,120.81,119.76,120.48,30457939
118.55,2015,04,16,120.01,120.78,119.85,119.91,29850770
121.27,2015,04,17,119.32,119.88,118.27,118.55,54670854
120.6,2015,04,20,119.32,121.77,118.96,121.27,49502951
122.22,2015,04,21,121.75,121.84,120.38,120.6,34094920
123.24,2015,04,22,120.69,122.46,120.05,122.22,39585604
123.82,2015,04,23,121.94,123.94,121.78,123.24,48161636
126.06,2015,04,24,123.99,124.13,122.81,123.82,46851616
124.06,2015,04,27,125.74,126.53,124.63,126.06,102018381
122.24,2015,04,28,127.78,127.86,123.14,124.06,125135690
118.94,2015,04,29,123.72,125.06,121.94,122.24,66696822
122.54,2015,04,30,121.17,121.54,118.38,118.94,87540921
122.3,2015,05,01,119.84,123.69,119.08,122.54,61568872
119.57,2015,05,04,123.07,124.07,121.9,122.3,53651452
118.8,2015,05,05,121.79,122.07,119.55,119.57,51844979
119.55,2015,05,06,120.28,120.45,117.25,118.8,75857987
121.79,2015,05,07,119.07,120.33,118.35,119.55,45652779
120.54,2015,05,08,120.89,121.79,120.35,121.79,58208702
120.12,2015,05,11,121.58,121.74,119.89,120.54,44047350
120.26,2015,05,12,119.86,121.08,119.12,120.12,50464764
123.07,2015,05,13,120.39,121.39,120.13,120.26,36354556
122.89,2015,05,14,121.6,123.07,121.36,123.07,47366643
124.23,2015,05,15,123.18,123.6,122.35,122.89,40021590
124.11,2015,05,18,122.51,124.75,122.49,124.23,53256393
124.1,2015,05,19,124.72,124.9,123.74,124.11,46769197
125.41,2015,05,20,124.04,125,123.45,124.1,38199509
126.49,2015,05,21,124.11,125.61,123.89,125.41,41631624
123.72,2015,05,22,125.6,126.9,125.42,126.49,47777927
126.01,2015,05,26,126.54,126.84,123.23,123.72,74044081
125.75,2015,05,27,124.37,126.22,124.09,126.01,48026583
124.31,2015,05,28,125.83,125.92,125.12,125.75,32191239
124.57,2015,05,29,125.25,125.47,123.95,124.31,53319512
124,2015,06,01,125.22,125.41,124.09,124.57,33649578
124.16,2015,06,02,123.92,124.68,123.43,124,35247319
123.47,2015,06,03,124.69,124.96,123.95,124.16,32466240
122.77,2015,06,04,123.68,124.61,123.03,123.47,40290158
121.97,2015,06,05,123.63,123.79,122.49,122.77,37331747
121.61,2015,06,08,123.02,123.32,121.03,121.97,55195489
123,2015,06,09,120.91,122.22,119.88,121.61,58732198
122.71,2015,06,10,122.09,123.45,122,123,40948345
121.37,2015,06,11,123.29,124.22,122.6,122.71,37084550
121.12,2015,06,12,122.32,122.46,121.31,121.37,38579953
121.78,2015,06,15,120.34,121.43,119.97,121.12,46094023
121.49,2015,06,16,121.22,122,120.59,121.78,33001274
122.03,2015,06,17,121.89,122.03,120.95,121.49,34493316
120.81,2015,06,18,121.43,122.44,121.42,122.03,37101639
121.78,2015,06,19,121.92,121.98,120.62,120.81,57335314
121.23,2015,06,22,121.68,122.2,121.28,121.78,35668278
122.25,2015,06,23,121.67,121.78,121.08,121.23,31717403
121.69,2015,06,24,121.41,123.87,121.32,122.25,57926303
120.96,2015,06,25,122.98,123.31,121.69,121.69,33466523
118.84,2015,06,26,121.84,122.14,120.73,120.96,46175652
119.7,2015,06,29,119.73,120.69,118.79,118.84,51514057
120.81,2015,06,30,119.83,120.36,119.16,119.7,46494077
120.66,2015,07,01,121.1,121.14,120.24,120.81,31685901
120.25,2015,07,02,120.65,120.9,120.03,120.66,28513099
119.95,2015,07,06,119.23,120.46,119.15,120.25,29403250
116.97,2015,07,07,120.15,120.39,118.11,119.95,49193474
114.59,2015,07,08,118.79,118.95,116.94,116.97,63669393
117.65,2015,07,09,118.19,118.38,113.77,114.59,82356224
119.92,2015,07,10,116.37,118.19,115.67,117.65,64290561
119.87,2015,07,13,119.32,120.01,118.63,119.92,43423667
121.02,2015,07,14,120.29,120.59,119.33,119.87,33279159
122.63,2015,07,15,119.98,121.35,119.84,121.02,35239317
123.72,2015,07,16,121.94,122.69,121.54,122.63,37955852
126.03,2015,07,17,123.19,123.72,122.44,123.72,48373947
124.78,2015,07,20,124.99,126.9,124.73,126.03,61718915
119.51,2015,07,21,126.78,126.85,124.35,124.78,80429635
119.45,2015,07,22,116.42,119.77,116.42,119.51,120975577
118.81,2015,07,23,120.43,121.29,119.35,119.45,53440014
117.17,2015,07,24,119.61,120,118.23,118.81,44180009
117.75,2015,07,27,117.48,117.97,116.55,117.17,46582952
117.39,2015,07,28,117.75,118.24,116.95,117.75,35226815
116.78,2015,07,29,117.54,117.87,116.68,117.39,38782874
115.76,2015,07,30,116.73,116.97,116.14,116.78,35237502
113.02,2015,07,31,117,117.04,115.4,115.76,44937189
109.41,2015,08,03,115.95,116.97,112.15,113.02,73291498
110.13,2015,08,04,112.06,112.33,108.07,109.41,130079349
110.37,2015,08,05,107.8,112.08,106.98,110.13,104065281
110.74,2015,08,06,111.17,111.68,109.4,110.37,55158515
114.78,2015,08,07,109.84,111.44,109.76,110.74,40338410
108.8,2015,08,10,111.71,115.04,111.71,114.78,57321780
110.47,2015,08,11,112.93,113.28,108.64,108.8,101212493
110.38,2015,08,12,107.88,110.64,105.09,110.47,106071713
111.16,2015,08,13,111.24,111.58,109.8,110.38,50629240
112.32,2015,08,14,109.59,111.49,109.31,111.16,44781223
111.68,2015,08,17,111.24,112.79,110.72,112.32,42648223
110.25,2015,08,18,111.61,112.6,111.21,111.68,36051444
